interaction_id,student_id,resource_id,intent_goal,current_confidence,completion_rate,feedback_label
int_b0436a2e5a32,stu_67c1617b,res_ea591084,Homework Help,Weak,24,Too Hard
int_f195f0e6e5a7,stu_3a73edd7,res_fa679ebf,Board Prep,Strong,78,Too Slow
int_303a69b77e49,stu_fc403571,res_7972fd7c,Board Prep,Average,98,Perfect
int_e909a1ff736a,stu_ef754f3d,res_c27cf80a,Board Prep,Average,94,Perfect
int_a70fa7d4e0d0,stu_21b046af,res_78bd9a8a,Board Prep,Strong,83,Too Hard
int_459b08ea842f,stu_fb9c3b55,res_d9a4a272,Homework Help,Strong,81,Perfect
int_d2db61b13cda,stu_a68027d5,res_11472c5f,Board Prep,Weak,87,Perfect
int_ee69d57dca07,stu_3f423c66,res_1119d225,Board Prep,Average,52,Perfect
int_3efd92e761a5,stu_36f3f0d9,res_f1d4d820,Board Prep,Average,95,Too Slow
int_a4688f51bb49,stu_266fdf6d,res_f6a8b6a1,Daily Revision,Weak,61,Perfect
int_17132a115526,stu_fb9c3b55,res_f05d463f,Board Prep,Strong,85,Too Slow
int_a4f033d16a5d,stu_f5a1d678,res_d188b2da,Daily Revision,Strong,40,Too Slow
int_68a640644ddb,stu_23e9374d,res_c9130d35,Board Prep,Average,91,Too Hard
int_d63400400fe7,stu_8bcb08e7,res_4c996885,Daily Revision,Average,42,Too Slow
int_4665216745ad,stu_293276e3,res_f08979f3,Board Prep,Weak,84,Too Hard
int_3cb32af5bbb3,stu_0906d72e,res_f2d5ae06,Homework Help,Average,100,Perfect
int_ee0e82333edd,stu_2cb3497d,res_cb54b6c6,Homework Help,Average,99,Perfect
int_de4e7fcec6b0,stu_fcd19078,res_066c1436,Daily Revision,Weak,100,Perfect
int_260f1f5106ff,stu_522f2bb7,res_a7e714d8,Board Prep,Weak,95,Too Hard
int_595a6772d528,stu_6d1a570e,res_39463359,Homework Help,Weak,54,Too Hard
int_43a06758f589,stu_26234d2d,res_fcd7ec8c,Daily Revision,Average,88,Perfect
int_c552051490e5,stu_fc6201c2,res_e53818b1,Daily Revision,Average,95,Too Slow
int_a3732d8a44d6,stu_c16fec3b,res_f6a6ca66,Homework Help,Average,97,Perfect
int_ca647fdba36e,stu_b1014f03,res_5743c6f4,Homework Help,Strong,68,Too Slow
int_ce06b1374b98,stu_b67a2d38,res_a9a5e084,Board Prep,Average,79,Too Hard
int_b86f3953fb33,stu_088b2309,res_9128ccb2,Homework Help,Average,73,Too Slow
int_571b35c659f9,stu_3a8c7dd4,res_ee17add2,Homework Help,Strong,51,Too Hard
int_2fbf8861d2fe,stu_1849854b,res_e665cd7e,Daily Revision,Average,90,Too Hard
int_91a1a970f052,stu_15845da4,res_b8920df8,Board Prep,Weak,93,Perfect
int_57f83fb8fec1,stu_728268f8,res_4ce9516a,Board Prep,Weak,91,Too Slow
int_99e3d930cfca,stu_7bab3cea,res_1192d924,Board Prep,Weak,83,Perfect
int_5cfc13fb0547,stu_01a6caab,res_57d1605b,Daily Revision,Strong,77,Too Slow
int_b66cef18e488,stu_a30e00c2,res_e53818b1,Board Prep,Average,58,Too Hard
int_70a04e5f194c,stu_95dac472,res_1cb0376d,Homework Help,Strong,53,Too Slow
int_de82535ebbf0,stu_eb0fd29e,res_b4f599a4,Board Prep,Average,64,Too Slow
int_8ad38383a34b,stu_485f7415,res_309a59da,Board Prep,Average,49,Too Hard
int_5037fa1e5e30,stu_b55b69ba,res_4dcad30c,Homework Help,Weak,96,Perfect
int_2338823c9b47,stu_c37566e9,res_fddbd677,Homework Help,Average,68,Too Hard
int_8339944e9aae,stu_d8f0c352,res_ea27e42c,Homework Help,Strong,63,Too Hard
int_9720d0f9c34f,stu_8d58fb64,res_bb6ee0e3,Homework Help,Average,87,Perfect
int_62aafa0dc470,stu_8a9f8b45,res_47440a22,Daily Revision,Average,51,Perfect
int_e4a988fbc08c,stu_92f6087f,res_1efe876d,Homework Help,Average,87,Perfect
int_3ebdb72380cd,stu_23e9374d,res_db0658b8,Homework Help,Average,64,Too Slow
int_f43f8f88b3ce,stu_090264e3,res_bfa912e3,Board Prep,Average,87,Perfect
int_62057987974f,stu_65d1276b,res_dc468399,Homework Help,Strong,54,Perfect
int_980b722038c4,stu_6cda09dd,res_45f8e04f,Board Prep,Weak,15,Too Hard
int_083b3f15fe17,stu_adcaecf4,res_746abc2e,Board Prep,Average,76,Too Hard
int_6aac1dc2e47e,stu_da88c095,res_e5c51577,Board Prep,Average,66,Too Slow
int_8883ddc11aa0,stu_ae4f9903,res_f08979f3,Board Prep,Weak,83,Too Slow
int_658c00685f9b,stu_5dfab022,res_337aaa33,Daily Revision,Average,64,Too Slow
int_8dff2370050a,stu_3e5bc215,res_f6083ecf,Board Prep,Average,64,Perfect
int_99d69f584f43,stu_b0ef5794,res_4d7a2088,Daily Revision,Average,81,Perfect
int_ab08b9012d79,stu_1f12cf90,res_c5660cff,Board Prep,Strong,52,Too Hard
int_8cb647e486aa,stu_2bd2ad20,res_65365796,Daily Revision,Average,84,Perfect
int_8086cd0f2b41,stu_9ff50f3f,res_2d3f4813,Board Prep,Average,76,Too Hard
int_b2d6e73d2061,stu_3171584d,res_9424d36f,Homework Help,Average,83,Too Hard
int_83698bfd63b4,stu_29bc6096,res_68b0b81e,Board Prep,Average,92,Perfect
int_1ef958033425,stu_25c0c2b3,res_8933b003,Board Prep,Weak,93,Too Slow
int_c8bd735ce4e3,stu_0a574e0b,res_57763c84,Homework Help,Strong,65,Too Slow
int_61516c922190,stu_417edcac,res_ee58f51f,Daily Revision,Strong,63,Too Slow
int_dda158352a11,stu_eb9df410,res_bf8f4c88,Board Prep,Average,87,Perfect
int_8dda8793fb9e,stu_cb6a644d,res_f77ea828,Homework Help,Average,85,Perfect
int_d269b0394ab1,stu_26e3aead,res_3ee49b19,Daily Revision,Weak,62,Too Slow
int_fbb67ca34920,stu_fc6ab503,res_520dde30,Daily Revision,Strong,58,Too Slow
int_1e20b7880620,stu_30e907f4,res_bd2b8853,Homework Help,Strong,77,Too Slow
int_79f66bdc7e1c,stu_2bc8044a,res_1837f4c1,Board Prep,Weak,87,Perfect
int_557022fd018d,stu_9c7363c7,res_bd41d0e2,Homework Help,Strong,85,Too Slow
int_6d818e59d49e,stu_cec31981,res_c6824416,Daily Revision,Strong,48,Too Hard
int_e5d88b80db1e,stu_2d633133,res_15bd2238,Homework Help,Average,66,Perfect
int_b100dc77a58a,stu_9065f0fe,res_1ea0c285,Homework Help,Weak,52,Too Hard
int_e1bf88b6bcd7,stu_11d331e3,res_acbb0430,Homework Help,Strong,53,Too Slow
int_6d75ae0d7919,stu_62dff558,res_8a3ee875,Daily Revision,Average,42,Too Slow
int_45e66e0e30ab,stu_bb2d27d2,res_213dfc0c,Board Prep,Average,95,Perfect
int_23d69bdbce40,stu_56e5288b,res_d41eee5f,Daily Revision,Weak,21,Too Hard
int_41452c30a656,stu_970a8a65,res_7007cf6e,Homework Help,Weak,31,Too Hard
int_348743dbe5a3,stu_d5740a17,res_fd96885c,Homework Help,Weak,24,Too Hard
int_144808842b5d,stu_3a921d70,res_18eea1e5,Homework Help,Strong,89,Perfect
int_066535ea06fa,stu_c0a67d38,res_d0a9b96f,Daily Revision,Weak,80,Too Hard
int_8ef628c4a512,stu_db2bcca5,res_5a1e0338,Daily Revision,Strong,62,Perfect
int_e7535639e921,stu_e9f4eb8c,res_d29d4300,Board Prep,Average,85,Perfect
int_f891624c7e5a,stu_8448e1aa,res_b2f74e3c,Daily Revision,Weak,72,Perfect
int_8b1e6f82d0dc,stu_5642ed96,res_a0f3dc68,Homework Help,Weak,61,Too Hard
int_bdba2462095e,stu_62594a57,res_6620161e,Board Prep,Weak,77,Perfect
int_9c3b14e5126f,stu_e96b6c64,res_f5bec8b7,Homework Help,Weak,80,Too Hard
int_8289712c58f1,stu_abe89ea0,res_a4430671,Daily Revision,Strong,44,Too Slow
int_203fe01c805d,stu_3f686d99,res_29145c3c,Daily Revision,Strong,43,Too Slow
int_c42ad1533d83,stu_0c857bce,res_f2d5ae06,Daily Revision,Weak,92,Too Slow
int_d7d8c8184179,stu_346b43b9,res_8f526508,Daily Revision,Weak,87,Perfect
int_f0192d90112b,stu_88282515,res_c55ec31d,Board Prep,Average,93,Perfect
int_d9b42e469a30,stu_fe410dcd,res_3fc7fb04,Homework Help,Strong,63,Too Slow
int_2ae46dd691f1,stu_c15e3007,res_35521be8,Daily Revision,Average,41,Too Slow
int_b036f0800f42,stu_37cc7a11,res_8dc12664,Homework Help,Weak,33,Too Hard
int_e8407e74ddfd,stu_982ee212,res_d1f72e21,Homework Help,Average,80,Perfect
int_fb4aefe77fe6,stu_e869627b,res_0e355ca8,Daily Revision,Strong,53,Too Slow
int_826eb716d0ef,stu_17cc9b23,res_df1a6805,Homework Help,Weak,82,Too Hard
int_5e4b13d10b87,stu_a8193d78,res_0b6c67e0,Homework Help,Average,91,Too Hard
int_348eaaa12050,stu_84934b6f,res_77fbaae1,Daily Revision,Strong,77,Too Hard
int_25d497a2d085,stu_a3c17de0,res_2d9e7c45,Daily Revision,Weak,92,Perfect
int_fd4a783bf4dd,stu_ca6b5c5f,res_5e93c078,Daily Revision,Weak,77,Too Hard
int_6400ce4312c1,stu_b0753faa,res_29f23e97,Homework Help,Average,99,Perfect
int_97d752a5c63d,stu_d61d39c0,res_230265ec,Daily Revision,Strong,56,Perfect
int_0d5bb72ef9d2,stu_191cc432,res_b0876f14,Board Prep,Weak,97,Perfect
int_c03d9eb90802,stu_a0b2dbd3,res_36555383,Board Prep,Average,55,Perfect
int_e200ed1d6ca1,stu_5928a072,res_f87f3be8,Daily Revision,Weak,12,Too Hard
int_14bf6ca9f854,stu_3296db26,res_024f0943,Board Prep,Weak,72,Perfect
int_3b317a95bbe9,stu_39c0ff7c,res_f47aa261,Homework Help,Strong,62,Too Slow
int_c1f052a165ba,stu_5add2a96,res_8f7770e4,Homework Help,Weak,65,Too Slow
int_5cd1d372c3bc,stu_83ca2a0a,res_1e516fb1,Daily Revision,Weak,34,Too Hard
int_20a8bbfde126,stu_929dbe0f,res_03a3232e,Board Prep,Strong,79,Too Slow
int_f38e6c1de6be,stu_b797ebf5,res_fcd7ec8c,Homework Help,Average,84,Perfect
int_5a6409924c95,stu_fc2bbee4,res_c14a45f6,Homework Help,Weak,90,Too Hard
int_d9912a071b8a,stu_bca695e0,res_f2d5ae06,Homework Help,Average,82,Perfect
int_98a7c1b9db6d,stu_819273cc,res_4a832a63,Homework Help,Average,56,Too Hard
int_cea7d5dda26a,stu_fb9c3b55,res_f6a8b6a1,Homework Help,Average,95,Perfect
int_0b10445735a6,stu_ee8f9c3e,res_ff24b9e7,Board Prep,Strong,56,Too Hard
int_68c01997b869,stu_c12b6651,res_f6083ecf,Homework Help,Average,73,Too Hard
int_3d84bb93020f,stu_3119a502,res_5fceec42,Daily Revision,Weak,82,Perfect
int_526c3e4b92ac,stu_86d154cb,res_7b7f729b,Daily Revision,Strong,87,Perfect
int_3b06990a2756,stu_30ac8a61,res_a0f3dc68,Daily Revision,Weak,88,Too Slow
int_86c582e2dc7e,stu_7df57463,res_705bcf7b,Board Prep,Average,89,Perfect
int_40b4d63ae5a3,stu_2effe8af,res_8a59e683,Board Prep,Average,76,Perfect
int_1da702d089a2,stu_58d92de4,res_dbb6e159,Board Prep,Weak,41,Too Slow
int_5fd990e8de69,stu_191cc432,res_e311f097,Daily Revision,Weak,20,Too Hard
int_5c77f8f97bd9,stu_f2492c86,res_dca7ca18,Board Prep,Strong,66,Perfect
int_3afad5811307,stu_ce8a9c59,res_e4098264,Board Prep,Strong,94,Perfect
int_d6ae6819c024,stu_1849854b,res_c3008573,Board Prep,Weak,76,Too Slow
int_6995cab2e676,stu_9d17996d,res_e9ad0a84,Homework Help,Strong,41,Too Slow
int_37aa7df7adf4,stu_a8e370e9,res_3334fdfc,Board Prep,Average,73,Too Hard
int_2bc0cf8f215e,stu_ba034201,res_2bd80769,Board Prep,Average,90,Perfect
int_f09ba2a0613f,stu_6cda09dd,res_4c70a54b,Homework Help,Weak,82,Too Hard
int_a6d025f7ecd2,stu_75b99032,res_6738a9a2,Daily Revision,Average,96,Perfect
int_2d852c380de9,stu_29cdd9c3,res_ea27e42c,Homework Help,Strong,47,Too Slow
int_b69f9d338ac0,stu_2e117cac,res_335f5cb0,Board Prep,Strong,44,Too Slow
int_7cbd378dee1d,stu_950e6a17,res_950c39d7,Board Prep,Strong,52,Perfect
int_aabaf8289a20,stu_6f9e45f5,res_1df41d2d,Homework Help,Average,58,Perfect
int_d16c6ef4c3c9,stu_ca85045b,res_26975245,Daily Revision,Strong,84,Perfect
int_76214e78668b,stu_2d833731,res_7005658f,Daily Revision,Average,74,Too Hard
int_6ee6fc16bebb,stu_23e9374d,res_230265ec,Daily Revision,Weak,66,Too Hard
int_534c2d405cb1,stu_8af40efb,res_aad65195,Daily Revision,Average,63,Perfect
int_308e84ef9da4,stu_ae4f9903,res_e7b10d3e,Board Prep,Weak,33,Too Hard
int_f2b4f409e0f5,stu_e9f4eb8c,res_f1f798f6,Homework Help,Weak,27,Too Hard
int_2b7f39e631ec,stu_0b173b6e,res_4b3225fe,Daily Revision,Strong,100,Perfect
int_f473e5926c60,stu_677c68d5,res_55e9d7a9,Board Prep,Average,90,Perfect
int_08f7d3767d2b,stu_92ba4f0a,res_aeb53de9,Daily Revision,Average,95,Too Slow
int_80c1c014ccef,stu_adcaecf4,res_4f3a1e68,Board Prep,Average,82,Perfect
int_b4e5467a2dbb,stu_47d6e2a8,res_5743c6f4,Daily Revision,Weak,64,Too Slow
int_ed927ceda563,stu_f410d130,res_bdd9b234,Daily Revision,Strong,75,Too Slow
int_4aa9f568137f,stu_47d6e2a8,res_2bee3b2e,Homework Help,Average,41,Perfect
int_6b29256f83cb,stu_16269aaf,res_0e402496,Board Prep,Average,61,Perfect
int_1ead313429c8,stu_38cc7be5,res_765e7133,Homework Help,Average,80,Perfect
int_7852c09c8ea0,stu_30062864,res_3ee49b19,Board Prep,Strong,44,Perfect
int_9444721cd317,stu_1343a952,res_3fc7fb04,Daily Revision,Weak,61,Perfect
int_7c6142f48518,stu_aef951a9,res_127a7d48,Board Prep,Average,89,Perfect
int_0f4f8708be05,stu_8f1d3aee,res_bfa912e3,Homework Help,Weak,44,Too Hard
int_5731502beffd,stu_3977df5a,res_eb85fbb1,Board Prep,Average,88,Perfect
int_433c14aacbd8,stu_8c733498,res_5b4c8f7c,Homework Help,Average,86,Perfect
int_646180bfd2a3,stu_30a9418f,res_3d56cbac,Board Prep,Average,60,Too Slow
int_596f3a43acba,stu_b0ef5794,res_3baa9470,Daily Revision,Strong,62,Too Hard
int_4b3a44a975c6,stu_af7d57af,res_802d85f7,Daily Revision,Average,88,Too Slow
int_1c8300a6598c,stu_d00ad85a,res_6d772a49,Board Prep,Average,93,Perfect
int_4555790a983f,stu_8bcb08e7,res_e9e8f04e,Daily Revision,Weak,68,Perfect
int_c8285e302a76,stu_c37566e9,res_4c996885,Daily Revision,Strong,66,Too Slow
int_aa462b1502d7,stu_b1014f03,res_7a6411c6,Daily Revision,Average,87,Perfect
int_021c45d765ca,stu_29996ca4,res_31c3d93f,Board Prep,Average,95,Perfect
int_27e132cf251e,stu_adcc00f4,res_336d078b,Daily Revision,Average,40,Too Hard
int_72e502ddc83e,stu_1c4d01a5,res_03a3232e,Daily Revision,Average,86,Perfect
int_a799a8a0089b,stu_4d93e4b0,res_57b5a0e3,Homework Help,Average,81,Perfect
int_5ceb08279f9d,stu_f7e8e20c,res_57419b11,Daily Revision,Average,82,Too Hard
int_c1a151fed9f6,stu_2a8556f5,res_44a16ab6,Daily Revision,Average,56,Too Slow
int_85f16d7d7a52,stu_293276e3,res_f47aa261,Board Prep,Average,78,Too Hard
int_911a3be7f6f8,stu_97236d79,res_f6a6ca66,Daily Revision,Strong,59,Too Hard
int_6f0098e482b3,stu_b67ec6d2,res_d42f4a05,Daily Revision,Strong,69,Too Slow
int_144a26599f50,stu_4accabcc,res_ea27e42c,Board Prep,Weak,85,Too Slow
int_98c352f90df5,stu_996a9607,res_88b6d2e9,Board Prep,Average,91,Perfect
int_e0e2139f5518,stu_705d4005,res_24cdbea1,Homework Help,Average,82,Perfect
int_42f2cca4bee5,stu_fce5fac7,res_c14a45f6,Homework Help,Average,88,Perfect
int_41b78a9682ce,stu_c561089e,res_9accc731,Homework Help,Average,98,Perfect
int_2a60107d5a9b,stu_1568975f,res_4e285566,Board Prep,Strong,75,Too Hard
int_d457a55ef3b2,stu_96831615,res_24839f13,Board Prep,Average,80,Too Slow
int_3a696dd07e0b,stu_a597a757,res_348838fb,Homework Help,Strong,52,Too Hard
int_2a8a7fcbcae3,stu_0a40f2e7,res_36555383,Board Prep,Average,55,Too Slow
int_bdbdc58040fb,stu_9d17996d,res_ec783205,Daily Revision,Strong,66,Too Slow
int_bd53544d44b8,stu_978d41ca,res_f112e89c,Daily Revision,Average,45,Too Hard
int_8aafd07e749b,stu_bde7d224,res_43d1060d,Homework Help,Average,73,Too Hard
int_258567e85596,stu_19827634,res_fea0c8e7,Board Prep,Weak,92,Perfect
int_ecf77cfc3b27,stu_b897db71,res_c4867843,Homework Help,Average,91,Perfect
int_cd19e1b6ac8e,stu_748f442e,res_b61f27a4,Board Prep,Average,57,Perfect
int_b22f208cde26,stu_34a67a77,res_32f7d5fc,Daily Revision,Strong,64,Too Slow
int_9d75c909557d,stu_ec21bb7c,res_328a8a20,Homework Help,Average,64,Perfect
int_61a81822aa73,stu_b0bba9e0,res_db8c0bcf,Board Prep,Average,100,Perfect
int_ed7ba39ae2a1,stu_5f63e104,res_ca8916ac,Daily Revision,Weak,67,Too Slow
int_c6a158d2dc2c,stu_b4a88278,res_5c1f2540,Daily Revision,Weak,61,Too Slow
int_f3ab9b9fad57,stu_bb1ce792,res_5908bccb,Board Prep,Strong,43,Too Slow
int_03f850272719,stu_25b04492,res_57419b11,Board Prep,Average,70,Too Hard
int_9e0ef453ad92,stu_79c8cf79,res_f96ee54d,Homework Help,Weak,32,Too Hard
int_b93efd6b8122,stu_4cddc0d1,res_ea237986,Board Prep,Weak,80,Perfect
int_2ab35a2d3e7b,stu_78b9749e,res_e5550fde,Homework Help,Strong,69,Too Hard
int_1cc36eca5b0e,stu_6f84cd9f,res_d1f72e21,Board Prep,Strong,64,Too Hard
int_45d7cb70fe2f,stu_4f37d511,res_f8ff0da9,Board Prep,Strong,65,Too Hard
int_b9e580e2e83d,stu_e06cbbb7,res_705bcf7b,Board Prep,Average,97,Perfect
int_816278e5f2d5,stu_ae569170,res_5743c6f4,Homework Help,Weak,69,Too Slow
int_095850d40ed9,stu_a2f4c911,res_3f69795a,Homework Help,Strong,43,Too Slow
int_c51820ce91a7,stu_ef17bed9,res_bccb9076,Board Prep,Average,95,Too Hard
int_41e19c71df58,stu_19ea3689,res_a7195ba9,Daily Revision,Average,56,Too Hard
int_831d378b56a9,stu_3119a502,res_18eea1e5,Daily Revision,Average,73,Too Hard
int_45909b14e72f,stu_e46d34a1,res_07a7a164,Homework Help,Strong,81,Perfect
int_1de12604a7ba,stu_220116cf,res_83ff4ff2,Board Prep,Average,49,Too Slow
int_432f98df5310,stu_e3a2f939,res_7e7852a1,Homework Help,Strong,81,Perfect
int_b0eeecffd930,stu_12ae1d04,res_e39a85eb,Board Prep,Average,89,Perfect
int_9fefd53828f3,stu_707f7c29,res_dded2cd2,Homework Help,Average,98,Perfect
int_c0d4160830f3,stu_e3d3d018,res_0e355ca8,Homework Help,Average,71,Perfect
int_50b7b3a2dfb2,stu_8c572460,res_c857a962,Board Prep,Average,91,Perfect
int_cf77bb375f1c,stu_978d41ca,res_c5ffdc9c,Homework Help,Weak,29,Too Hard
int_ac93e02ab0f3,stu_ada96338,res_4ddc47f5,Daily Revision,Average,86,Perfect
int_14e5ddd6c310,stu_6c771b76,res_c31ea56a,Board Prep,Average,92,Perfect
int_c7ddb12f2079,stu_b5059990,res_d831a30e,Homework Help,Average,67,Too Hard
int_f1f68f2c5c71,stu_b897db71,res_f6a8b6a1,Homework Help,Strong,77,Too Hard
int_17797df4c250,stu_515adc26,res_b86e3826,Homework Help,Strong,71,Too Slow
int_434fecebd09e,stu_44900b95,res_b2a2cdd1,Homework Help,Average,95,Perfect
int_4d92f161ceba,stu_0a40f2e7,res_fa679ebf,Daily Revision,Weak,100,Perfect
int_ff7cc49c8bcb,stu_25c0c2b3,res_8f7770e4,Daily Revision,Average,97,Perfect
int_c6240566af59,stu_c60a9be6,res_f96860ac,Daily Revision,Average,85,Too Slow
int_0e35e5f7ab02,stu_5c37f76c,res_bd41d0e2,Board Prep,Strong,50,Perfect
int_6e4ce3d1303f,stu_0b73284f,res_37de28c2,Homework Help,Strong,70,Too Slow
int_8751f83219f1,stu_de842915,res_060d836d,Daily Revision,Strong,57,Too Slow
int_79d0c1602419,stu_f1b07efd,res_328a8a20,Daily Revision,Strong,36,Too Slow
int_7d9e07b59609,stu_c37566e9,res_0e355ca8,Homework Help,Strong,70,Too Slow
int_33952eac40b0,stu_5f2e2899,res_1f14652b,Daily Revision,Weak,91,Perfect
int_64ca30bc4a04,stu_7a8a387f,res_d51e2160,Board Prep,Strong,45,Too Slow
int_6424e60d08d5,stu_bc388927,res_deeeba44,Daily Revision,Average,91,Perfect
int_3ec2e1969de0,stu_4437fa38,res_b11fc7cc,Homework Help,Average,95,Too Hard
int_fd293ca6c803,stu_37cc7a11,res_f47aa261,Homework Help,Strong,67,Too Slow
int_fc2ea8a4848d,stu_19827634,res_1c65d6ee,Daily Revision,Weak,19,Too Hard
int_94ab42c43555,stu_1849854b,res_9a0388bd,Board Prep,Strong,53,Too Slow
int_3334197f4621,stu_596dc2ae,res_c14a45f6,Daily Revision,Strong,69,Too Hard
int_e89367a2e3a3,stu_46e19652,res_e8c62e1e,Board Prep,Weak,70,Too Slow
int_432e145b78ed,stu_7774b797,res_e551bfc6,Homework Help,Average,85,Too Slow
int_47a56fb103ca,stu_1c1d7435,res_1c38ab8c,Board Prep,Weak,96,Perfect
int_45b9c6fa54db,stu_56efe268,res_4c996885,Homework Help,Weak,93,Perfect
int_4351fc67be7b,stu_71ce20bd,res_d831a30e,Homework Help,Average,87,Perfect
int_86581acc145b,stu_43252652,res_9424d36f,Homework Help,Average,89,Too Slow
int_35410a6761d7,stu_630347ee,res_69411cfa,Board Prep,Weak,85,Perfect
int_b47f41ca44c3,stu_be12bb88,res_0d2c9f2e,Homework Help,Strong,62,Too Slow
int_f05a6a068247,stu_69ea53f6,res_fc6af29b,Daily Revision,Weak,82,Perfect
int_091f2fb66ba4,stu_96654c4a,res_b02704d1,Board Prep,Strong,80,Too Hard
int_b8d2ccf8f514,stu_525a4251,res_db0658b8,Board Prep,Average,72,Too Slow
int_8f331bdd7ba4,stu_80aa9c07,res_d1f72e21,Board Prep,Weak,70,Too Slow
int_61d83f34656a,stu_d00ad85a,res_32f7d5fc,Daily Revision,Strong,56,Too Slow
int_fee01ec282f6,stu_3ccc3823,res_4080beed,Homework Help,Strong,42,Too Hard
int_bd6045432195,stu_9cbd4901,res_08a1aecb,Daily Revision,Weak,84,Perfect
int_1c27eabe5512,stu_fc6ab503,res_a4dbfa20,Homework Help,Strong,66,Too Slow
int_55d0a58e40e1,stu_37cc7a11,res_63db53ad,Daily Revision,Average,54,Too Slow
int_dadbd7fb1202,stu_dff9c035,res_623da1d3,Homework Help,Weak,44,Too Slow
int_b4ff461283d4,stu_0c857bce,res_872981ca,Homework Help,Weak,89,Perfect
int_7a5e45031139,stu_e8ec77c8,res_a0b45e48,Daily Revision,Weak,88,Perfect
int_aa86009c9fd5,stu_c201ea78,res_8cba714a,Daily Revision,Strong,55,Too Slow
int_085cb7398b48,stu_23dcc373,res_dc0b809d,Daily Revision,Strong,33,Too Slow
int_b6ecc7ec7e53,stu_fad4940f,res_8a59e683,Daily Revision,Strong,80,Perfect
int_fcd09851c925,stu_d4e0740a,res_b2c1be9c,Homework Help,Average,75,Too Slow
int_a7913ff760e5,stu_824cadd0,res_ecd49422,Daily Revision,Weak,54,Perfect
int_a27fcd0f6d4f,stu_8bcb08e7,res_0c1114be,Daily Revision,Weak,98,Perfect
int_0579ec4e7a6e,stu_ea94c10d,res_3f69795a,Daily Revision,Average,84,Too Hard
int_e47ee3202e36,stu_f4874dc4,res_279f0249,Homework Help,Weak,66,Too Hard
int_02bfbb619cd7,stu_f3457db3,res_c097c0c3,Board Prep,Average,80,Perfect
int_c8665b7e23b6,stu_f114e5be,res_3f69795a,Daily Revision,Weak,92,Perfect
int_6c432e7c9532,stu_093f484d,res_8e1f0c7e,Daily Revision,Average,92,Perfect
int_6036a5d5c72b,stu_b2af6d15,res_20aacf41,Board Prep,Average,62,Too Hard
int_1abdc4d8df44,stu_fc2bbee4,res_3b9bf12d,Daily Revision,Weak,14,Too Hard
int_162e0d887dcf,stu_bc71ca79,res_42b2402f,Homework Help,Average,64,Perfect
int_fd998b0e6466,stu_b36949c4,res_c3d994d5,Board Prep,Average,91,Perfect
int_ea19cd541cf0,stu_90f131b7,res_f75db4d7,Daily Revision,Strong,70,Perfect
int_54a713a5a222,stu_f591e6af,res_03c2ddf6,Daily Revision,Average,85,Too Hard
int_1ddb29e83586,stu_d427ad50,res_e683478f,Daily Revision,Strong,65,Perfect
int_2b5695616673,stu_7d1fa7c1,res_9bf9f0f1,Board Prep,Strong,66,Perfect
int_9ee3199170c9,stu_1388049d,res_e7b10d3e,Board Prep,Strong,95,Perfect
int_33852025b5e1,stu_df96aa7c,res_9424d36f,Daily Revision,Strong,80,Too Slow
int_d492f5e0bcab,stu_4bde34fe,res_bde2d847,Homework Help,Strong,76,Too Slow
int_7d33e27f37ae,stu_79c8cf79,res_5d426609,Board Prep,Weak,86,Perfect
int_77a156af9c00,stu_839f712c,res_69411cfa,Daily Revision,Weak,91,Perfect
int_34d06be58f4d,stu_1d269827,res_d8b75ea1,Board Prep,Average,53,Perfect
int_ee2020d86059,stu_71ff07f8,res_65c8bcde,Board Prep,Average,76,Perfect
int_aa7dcc143c58,stu_30ac8a61,res_480ba963,Homework Help,Average,67,Too Slow
int_4336f21c50e9,stu_3b73ab9b,res_3a8c049c,Homework Help,Average,57,Too Hard
int_c49487a685c5,stu_d2e9cd0d,res_f24544bb,Board Prep,Strong,41,Too Hard
int_84ad0a21050c,stu_074c8c93,res_f6a6ca66,Homework Help,Weak,68,Too Slow
int_94e3abdf4d70,stu_3ceb50ce,res_9cda5b3f,Homework Help,Strong,55,Too Hard
int_4390a409e9bf,stu_41a85e1e,res_a803ebbb,Board Prep,Weak,21,Too Hard
int_e3c877fd4d65,stu_eb50c92b,res_fefe9da1,Daily Revision,Weak,88,Perfect
int_31cc387fc768,stu_75b99032,res_f4ef8fbf,Daily Revision,Average,84,Perfect
int_82baebce90ff,stu_7196c006,res_bb371e77,Board Prep,Weak,86,Too Slow
int_7a66d3027711,stu_f0dbffa3,res_c14a45f6,Board Prep,Weak,63,Perfect
int_76c7414fc864,stu_e9149c01,res_e5c51577,Board Prep,Average,93,Too Slow
int_3df286f1e39c,stu_4d7ad841,res_4e03ef36,Board Prep,Weak,97,Perfect
int_b4a72bf07e43,stu_ec10089e,res_7c67e91c,Daily Revision,Strong,65,Too Slow
int_c6741ed2b3b5,stu_d4e0740a,res_7d681165,Board Prep,Average,86,Perfect
int_6c2d26c489d6,stu_50e44c6e,res_2ec56841,Board Prep,Average,57,Too Slow
int_4b0881cc71ff,stu_ada96338,res_0c72e5d6,Daily Revision,Strong,64,Too Slow
int_2bfee25f9ecc,stu_23dcc373,res_313130d7,Daily Revision,Average,89,Perfect
int_a55e55a9905b,stu_d8f0c352,res_d0a9b96f,Board Prep,Weak,82,Too Slow
